"CODIGO","NOMBRE","NIVEL","ACLARACION"
"395080","ANGIOPLASTIA O ATERECTOMIA DE VASOS DE MIEMBROS INFERIORES, CON BALON",3,
395200,"REPARO ENDOVASCULAR DE ANEURISMA SOD",3,
"395202","REPARACIÓN DE ANEURISMA POR ENVOLTURA (REFORZAMIENTO DE PARED)",3,
"395205","REPARACIÓN DE ANEURISMA POR OCLUSIÓN (ESPIRAL O GCD) VÍA ENDOVASCULAR",3,
"395301","REPARACIÓN DE FISTULA ARTERIOVENOSA POR LIGADURA, RESECCIÓN O SUTURA",3,
"395302","REPARACIÓN DE FISTULA ARTERIOVENOSA POR EMBOLIZACION",3,
"395600","REPARACIÓN DE VASO SANGUÍNEO CON INJERTO DE PARCHE DE TEJIDO SOD",3,
"395700","REPARACIÓN DE VASO SANGUI NEO CON INJERTO DE PARCHE SINTETICO SOD",3,
"395800","REPARACIÓN DE VASO SANGUÍNEO CON INJERTO DE PARCHE NO ESPECIFICADO SOD",3,
"396100","CIRCULACION EXTRACORPÓREA AUXILIAR PARA CIRUGIA CARDIACA ABIERTA (DERIVACIÓN CARDIOPULMONAR) SOD",3,
397200,"EXPLORACIÓN DE VASOS DE CABEZA Y CUELLO SOD",3,
"397201","EXPLORACIÓN DE ARTERIAS EN CUERO CABELLUDO Y CARA",3,
397202,"EXPLORACIÓN DE ARTERIAS ZONA I Y III DE CUELLO",3,
397203,"EXPLORACIÓN DE ARTERIAS EN ZONA II DE CUELLO",3,
"397204","EXPLORACIÓN DE VENAS EN CUERO CABELLUDO Y CARA",3,
397205,"EXPLORACIÓN DE VENA EN ZONA I Y III DEL CUELLO",3,
397206,"EXPLORACIÓN DE VENA EN ZONA II DEL CUELLO",3,
"397300","EXPLORACIÓN DE VASOS DE MIEMBROS SUPERIORES SOD",2,
397301,"EXPLORACIÓN DE ARTERIA SUBCLAVÍA",3,
397302,"EXPLORACIÓN DE ARTERIA AXILAR",3,
397303,"EXPLORACIÓN DE ARTERIA DE BRAZO O ANTEBRAZO",3,
397304,"EXPLORACIÓN DE VENA SUBCLAVÍA",3,
397305,"EXPLORACIÓN DE VENA AXILAR",3,
397306,"EXPLORACIÓN DE VENA DE BRAZO O ANTEBRAZO",3,
397400,"EXPLORACIÓN DE AORTA ABDOMINAL SOD",3,
397500,"EXPLORACIÓN DE VASOS TORACICOS SOD",3,
397600,"EXPLORACIÓN DE ARTERIAS ABDOMINALES SOD",3,
"397601","EXPLORACIÓN DE ARTERIAS ABDOMINALES (UNA O MÁS)",3,
397700,"EXPLORACIÓN DE VENAS ABDOMINALES SOD",3,
"397800","EXPLORACIÓN DE ARTERIAS DE MIEMBROS INFERIORES SOD",3,
397801,"EXPLORACIÓN ARTERIAL SUPRAPATELAR",3,
397802,"EXPLORACIÓN ARTERIAL INFRAPATELAR",3,
"397900","EXPLORACIÓN DE VENAS DE MIEMBROS INFERIORES SOD",2,
397901,"EXPLORACIÓN VENOSA SUPRAPATELAR",3,
397902,"EXPLORACIÓN VENOSA INFRAPATELAR",3,
"398001","RESECCIÓN DE TUMOR DE CUERPO CAROTIDEO (QUEMODECTOMIA) SIN ESCISIÓN DE LA CAROTIDA",3,
"398002","RESECCIÓN DE TUMOR DE CUERPO CAROTIDEO (QUEMODECTOMIA) CON ESCISIÓN DE LA CAROTIDA",3,
"399100","LIBERACION DE VASO SANGUÍNEO (ADHERENCIAS DE HAZ VASCULAR) SOD",3,
"399200","INYECCIÓN DE AGENTE ESCLEROSANTE EN VENA (ESCLEROTERAPIA) SOD",2,
"399400","SUSTITUCIÓNO REVISION DE CANULA VASO A VASO SOD",3,
399501,"HEMODIALISIS ESTÁNDAR CON BICARBONATO",3,
"399601","PERFUSIÓN DE CUERPO ENTERO EN ASISTENCIA CIRCULATORIA",3,
"399602","PERFUSIÓN DE CUERPO ENTERO EN ASISTENCIA RESPIRATORIA",3,
"399701","PERFUSIÓN LOCAL [REGIONAL] DIRIGIDA CON CATÉTER",3,
399803,"HEMODIAFILTRACIÓN ARTERIOVENOSA",3,
399804,"HEMODIAFILTRACIÓN VENOVENOSA",3,
399901,"RETIRO DE CATÉTER INTRARTERIAL",3,
401101,"BIOPSIA DE GANGLIO LINFATICO SUPERFICIAL",2,
401102,"BIOPSIA DE GANGLIO LINFATICO PROFUNDO",2,
"402100","ESCISIÓN DE GANGLIO LINFATICO CERVICAL PROFUNDO SOD",3,
"402200","ESCISIÓN DE GANGLIO LINFATICO MAMARIO INTERNO SOD",3,
402300,"ESCISIÓN DE GANGLIO LINFATICO AXILAR SOD",3,
402400,"ESCISIÓN DE GANGLIO LINFATICO INGUINAL SOD",3,
402500,"ESCISIÓN DE HIGROMA QUISTICO DE CUELLO SOD",3,
402600,"ESCISIÓN DE LINFANGIOMA DE CUELLO SOD",3,
"403000","ESCISIÓN DE GANGLIO LINFATICO REGIONAL EXTENDIDA AL AREA DE DRENAJE LINFATICO, INCLUSO PIEL Y TEJIDO CELULAR SUBCUTANEO SOD",3,
"404100","VACIAMIENTO LINFATICO RADICAL DE CUELLO, UNILATERAL SOD",3,
"404200","VACIAMIENTO LINFATICO RADICAL DE C UELLO, BILATERAL SOD",3,
"404301","VACIAMIENTO LINFATICO RADICAL MODIFICADO DE CUELLO, UNILATERAL",3,
"404302","VACIAMIENTO LINFATICO RADICAL MODIFICADO DE CUELLO, BILA-TERAL",3,
"404400","VACIAMIENTO RADICAL SUPRAHIOIDEO DE CUELLO SOD",3,
405100,"VACIAMIENTO RADICAL LINFATICO AXILAR SOD",3,
"405300","VACIAMIENTO RADICAL LINFATICO INGUINO ILIACO SOD",3,
"405301","LINFADENECTOMIA RADICAL INGUINOFEMORAL, UNILATERAL",3,
"405302","LINFADENECTOMIA RADICAL INGUINOFEMORAL O ILIACA BILATERAL",3,
"405400","VACIAMIENTO RADICAL LINFATICO ABDOMINO INGUINAL SOD",3,
405401,"LINFADENECTOMIA RADICAL PELVICA",3,
405402,"LINFADENECTOMIA RADICAL EXTRAPERITONEAL",3,
"405500","ESCISIÓN RADICAL DE GANGLIOS LINFATICOS RETROPERITONEALES SOD",3,
"406300","CIERRE DE FISTULA DEL CONDUCTO TORACICO SOD",3,
406400,"LIGADURA DEL CONDUCTO TORACICO SOD",3,
406500,"DERIVACIÓN LINFOVENOSA SOD",3,
406600,"LIGADURA (OBLITERACION) EN EL AREA ILIACA SOD",3,
"407101","ANASTOMOSIS DE VASOS LINFATICOS DE GRUESO CALIBRE",3,
407200,"LINFANGIORRAFIA SOD",3,
407300,"LINFANGIOPLASTIA SOD",3,
407400,"TRASPLANTE DE LINFATICOS AUTOGENOS SOD",3,
410100,"TRASPLANTE AUTÓLOGO DE MÉDULA OSEA SOD",3,
"410200","TRASPLANTE ALOGÉNICO DE MÉDULA OSEA CON PURIFICACION SOD",3,"INCLUYE EL TRASPLANTE DE MÉDULA AUTÓLOGO, HOMÓLOGO Y SANGRE DE CORDÓN UMBILICAL"
"410300","TRASPLANTE ALOGÉNICO DE MÉDULA OSEA SIN PURIFICACION SOD",3,"INCLUYE EL TRASPLANTE DE MÉDULA AUTÓLOGO, HOMÓLOGO Y SANGRE DE CORDÓN UMBILICAL"
"410400","TRASPLANTE AUTÓLOGO DE CELULAS MADRES HEMATOPOYETICAS SOD",3,
413101,"BIOPSIA POR ASPIRACION DE MÉDULA OSEA",2,
"413201","BIOPSIA CERRADA [POR ASPIRACION] [PERCUTANEA] DE BAZO",2,
413202,"BIOPSIA ABIERTA DE BAZO",2,
414200,"ESCISIÓN DE LESION O TEJIDO DE BAZO SOD",3,
414300,"ESPLENECTOMIA PARCIAL SOD",3,
414400,"EXTRACCIÓN DE CUERPO EXTRAÑO DEL BAZO SOD",2,
414500,"ESCISIÓN DE BAZO ACCESORIO SOD",3,
415100,"ESPLENECTOMIA TOTAL SOD",3,
416100,"ESPLENORRAFIA SOD",3,
419100,"ASPIRACION DE MÉDULA OSEA DE DONANTE SOD",3,
419200,"INYECCIÓN O INFUSION DE MÉDULA OSEA SOD",3,
"420100","DRENAJE DE COLECCION DE ESÓFAGO POR ESOFAGOTOMIA SOD",3,
421100,"ESOFAGOSTOMIA CON MIOTOMIA CERVICAL SOD",3,
422100,"ESOFAGOSCOPIA OPERATORIA POR INCISION SOD",3,
"422200","ESOFAGOSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD",3,
"422300","ESOFAGOSCOPIA VÍA ORAL EXPLORATORIA O DIAGNOSTICA SIN BIOPSIA SOD",3,
"422400","BIOPSIA DE ESÓFAGO CERRADA [ENDOSCOPICA] SOD",2,
422500,"BIOPSIA ABIERTA DE ESÓFAGO SOD",2,
423101,"DIVERTICULECTOMIA DE ESÓFAGO, VÍA CERVICAL",3,
"423102","DIVERTICULECTOMIA DE ESÓFAGO, VÍA TRANSTORÁCICA",3,
423201,"RESECCIÓN DE TUMOR DE ESÓFAGO VÍA CERVICAL",3,
"423202","RESECCIÓN DE TUMOR DE ESÓFAGO POR TORACOTOMIA",3,
"423203","RESECCIÓN DE TUMOR DE ESÓFAGO VÍA ABDOMINAL",3,
"423300","ESCISIÓN ENDOSCOPICA DE LESION O TEJIDO DE ESÓFAGO SOD",3,
423301,"POLIPECTOMIA ENDOSCOPICA DE ESÓFAGO",3,
"423302","CONTROL ENDOSCOPICO DE HEMORRAGIA O FULGURACION DE MUCOSA ESOFAGICA",2,
"423304","INYECCIÓN (ESCLEROSIS) ENDOSCOPICA DE VARICES ESOFAGICAS",3,
423305,"LIGADURA ENDOSCOPICA DE VARICES ESOFAGICAS",3,
"423306","ABLACION O RESECCIÓN ENDOSCOPICA DE NEOPLASIA ESOFAGICA",3,
424100,"ESOFAGECTOMIA PARCIAL SOD",3,
424200,"ESOFAGECTOMIA TOTAL SOD",3,
"425000","ANASTOMOSIS DE ESÓFAGO VÍA INTRATORÁCICA O CERVICAL SOD",3,
"425100","ESOFAGOESOFAGOSTOMIA VÍA INTRATORÁCICA O CERVICAL SOD",3,
"425200","ESOFAGOGASTROSTOMIA INTRATORÁCICA O CERVICAL SOD",3,
"425300","ANASTOMOSIS ESOFAGICA VÍA INTRATORÁCICA Y/O CERVICAL CON INTERPOSICION DEL INTESTINO DELGADO SOD",3,
"425501","RECONSTRUCCION ESOFAGICA INTRATORÁCICA CON INTERPOSICION DE COLON VÍA ABDOMINAL Y CERVICAL",3,
"425502","RECONSTRUCCION ESOFAGICA INTRATORÁCICA CON INTERPOSICION DE COLON VÍA TORACOABDOMINAL Y CERVICAL",3,
"425600","ESOFAGOPLASTIA CON ASCENSO DE ESTOMAGO SOD",3,
"426101","RECONSTRUCCION ESOFAGICA ANTE -ESTERNAL CON INTERPOSICION DE COLON",3,
"426102","RECONSTRUCCION ESOFAGICA ANTE -ESTERNAL CON INTERPOSICION DE INTESTINO DELGADO",3,
"426103","RECONSTRUCCION ESOFAGICA ANTE -ESTERNAL CON OTRA INTERPOSICION NCOC",3,
427100,"ESOFAGOTOMIA CERVICAL CON MIOTOMIA SOD",3,
"427200","ESOFAGOTOMIA TRANSTORÁCICA CON MIOTOMIA SOD",3,
427300,"ESOFAGOTOMIA CON MIOTOMIA EN ESPIRAL SOD",3,
"427401","ESOFAGOCARDIO MIOTOMIA ABDOMINAL O TORACICA [HELLER] VÍA ABIERTA",3,
"427402","ESOFAGOCARDIO MIOTOMIA ABDOMINAL O T ORACICA [HELLER] POR LAPAROSCOPIA",3,
"428100","INSERCIÓN DE TUBO O PROTESIS (STENT) PERMANENTE EN ESÓFAGO SOD",3,
428201,"ESOFAGORRAFIA POR CERVICOTOMIA",3,
428202,"ESOFAGORRAFIA POR TORACOTOMIA",3,
428300,"CIERRE DE ESOFAGOSTOMIA SOD",3,
428500,"REPARACIÓN DE ESTENOSIS ESOFAGICA SOD",3,
428700,"REPARACIÓN DE ATRESIA ESOFAGICA SOD",3,
"429101","LIGADURA DE VARICES ESOFAGICAS VÍA TRANSTORÁCICA",3,
"429102","LIGADURA DE VARICES ESOFAGICAS POR TRANSECCION GASTRICA",3,
429200,"DILATACION DE ESÓFAGO SOD",2,
429201,"DILATACION ESOFAGICA CON BUJIAS DE MERCURIO",3,
429202,"DILATACION NEUMÁTICA ENDOSCOPICA CON BALÓN",3,
"429203","DILATACION ENDOSCOPICA CONDUCIDA, TIPO EDER- PUESTOW O SAVARY",3,
"429205","DILATACION ESOFAGICA ENDOSCOPICA MEDIANTE ARGON PLASMA",3,
"429206","DILATACION ESOFAGICA ENDOSCOPICA MEDIANTE INYECCIÓN DE TOXINA BOTULINICA",3,
"429300","INSERCIÓN ENDOSCOPICA DE PROTESIS (STENT) ESOFAGICAS SOD",3,
"429401","EXTRACCIÓN DE CUERPO EXTRAÑO O LESION LOCALIZADA EN ESÓFAGO CON REPARO PRIMARIO, VÍA CERVICAL",3,
"429402","EXTRACCIÓN DE CUERPO EXTRAÑO O LESION LOCALIZADA EN ESÓFAGO CON REPARO PRIMARIO, VÍA TRANSTORÁCICA",3,
"429405","EXTRACCIÓN ENDOSCOPICA DE CUERPO EXTRAÑO EN ESÓFAGO",3,
"430101","EXTRACCIÓN DE CUERPO EXTRAÑO MULTIPLE (BEZOARD) POR GASTROTOMIA",3,
431100,"GASTROSTOMIA PERCUTÁNEA [ENDOSCOPICA] SOD",3,
431200,"GASTROSTOMIA POR LAPAROTOMIA SOD",3,
433100,"PILOROMIOTOMIA SOD",3,
"434000","ESCISIÓN ENDOSCOPICA DE POLIPOS GASTRICOS SOD",3,
434101,"LIGADURA ENDOSCOPICA DE VARICES GASTRICAS",3,
"434102","CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA MEDIANTE ESCLEROTERAPIA",2,
"434103","CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA MEDIANTE CORRIENTE BIPOLAR",2,
"434200","EXTRACCIÓN ENDOSCOPICA DE TUMOR SUBMUCOSO GASTRICO SOD",2,
434500,"MUCOSECTOMIA ENDOSCOPICA GASTRICA SOD",2,
436100,"GASTRODUODENOSTOMIA SOD",3,
437100,"GASTROYEYUNOSTOMIA SOD",3,
438100,"GASTRECTOMIA SUBTOTAL RADICAL SOD",3,
"438200","GASTRECTOMIA PARCIAL, CON RECONSTRUCCION CON O SIN VAGOTOMIA SOD",3,
"438300","GASTROENTEROANASTOMOSIS DERIVATIVA (DUODENO O YEYUNO) CON EXCLUSIÓN PILORICA SOD",3,
"439100","GASTRECTOMIA TOTAL CON INTERPOSICION INTESTINAL SOD",3,
439200,"DERIVACIÓN GASTROINTESTINAL EN Y DE ROUX SOD",3,"VÍA ABIERTA"
439300,"ESOFAGOGASTRECTOMIA SOD",3,
440100,"VAGOTOMIA TRONCULAR Y PILOROPLASTIA SOD",3,
440200,"VAGOTOMIA SELECTIVA O SUPRASELECTIVA SOD",3,
"441100","GASTROSCOPIA TRANSABDOMINAL (INTRAQUIRURGICA) SOD",3,
"441200","GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD",3,
"441301","ESOFAGOGASTROSCOPIA (CON EXTRACCIÓN DE CUERPO EXTRAÑO)",3,
"441400","BIOPSIA CERRADA [ENDOSCOPICA] DE ESTOMAGO SOD",2,
441500,"BIOPSIA ABIERTA DEL ESTOMAGO SOD",2,
442000,"PILOROPLASTIA-PILORECTOMIA ANTERIOR SOD",3,
442100,"DILATACION DE PILORO MEDIANTE INCISION SOD",3,
442200,"DILATACION ENDOSCOPICA DE PILORO SOD",3,
443100,"DERIVACIÓN GASTRICA PROXIMAL SOD",3,
"444000","SUTURA DE ULCERA PERFORADA CON VAGOTOMIA Y EPIPLOPLASTIA SOD",3,
444100,"SUTURA DE ULCERA GASTRICA SOD",2,
444200,"SUTURA DE ULCERA DUODENAL SOD",2,
"444300","CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA O DUODENAL SOD",3,
"444302","CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA O DUODENAL MEDIANTE HEMOCLIPS",3,
"445100","REANASTOMOSIS DEL ESTÓMAGO POR DESHISCENCIA DE LA SUTURA SOD",3,
"446100","SUTURA DE DESGARRO O HERIDA DE ESTOMAGO (GASTRORRAFIA) SOD",3,
446200,"CIERRE DE GASTROSTOMIA SOD",3,
446300,"CIERRE DE OTRA FISTULA GASTRICA SOD",3,
446400,"GASTROPEXIA SOD",3,
446500,"ESOFAGOGASTROPLASTIA SOD",3,
"446601","CIRUGIA ANTIRREFLUJO GASTRESOFAGICO CON RECONSTRUCCION DEL ESFINTER ESOFÁGICO, VÍA INFERIOR TRANSTORÁCICA",3,
"446602","CIRUGIA ANTIRREFLUJO GASTRESOFAGICO CON RECONSTRUCCION DEL ESFINTER ESOFÁGICO INFERIOR, VÍA ABDOMINAL",3,
"446603","REINTERVENCIÓN EN ANTIRREFLUJO GASTRESOFAGICO CON RECONSTRUCCION DEL ESFINTER ESOFÁGICO INFERIOR",3,
"446604","CIRUGIA ANTIRREFLUJO GASTRESOFAGICO MAS RECONSTRUCCION DE ESFINTER POR LAPAROSCOPIA O TORACOSCOPIA",3,
449100,"LIGADURA DE VARICES GASTRICAS VÍA ABIERTA SOD",3,
"449200","MANIPULACION INTRAOPERATORIA DE ESTÓMAGO (REDUCCION DE VOLVULO) SOD",2,
"449500","BAYPASS O DERIVACIÓN O PUENTE DUODENAL PARA REFLUJO DUODENOGÁSTRICO SOD",3,
"450001","EXTRACCIÓN DE CUERPO EXTRAÑO INTESTINAL POR ENTEROTOMIA",3,
450600,"DRENAJE DE COLECCION DE DIVERTÍCULO SOD",2,
"451100","ENDOSCOPIA TRANSABDOMINAL DE INTESTINO DELGADO SOD",3,
"451200","ENDOSCOPIA DE INTESTINO DELGADO A TRAVES DE ESTOMA ARTIFICIAL SOD",3,
"451301","ESOFAGOGASTRODUODENOSCOPIA (EGD) DIAGNOSTICA O EXPLO-RATORIA SIN BIOPSIA",2,
"451302","ENTEROSCOPIA O ENDOSCOPIA DE INTESTINO DELGADO DESPUES DE DUODENO",3,
"451401","BIOPSIA CERRADA CON CAPSULA DE INTESTINO DELGADO",3,
"451402","BIOPSIA ENDOSCOPICA DIRECTA DE INTESTINO DELGADO",3,
451500,"BIOPSIA ABIERTA DE INTESTINO DELGADO SOD",2,
"451600","ESOFAGOGASTRODUODENOSCOPIA [EGD] CON BIOPSIA CERRADA SOD",2,
"452100","ENDOSCOPIA TRANSABDOMINAL DE INTESTINO GRUESO SOD",3,
"452200","ENDOSCOPIA DE INTESTINO GRUESO A TRAVES DE ESTOMA ARTIFICIAL SOD",3,
452301,"COLONOSCOPIA TOTAL",3,
452302,"COLONOSCOPIA IZQUIERDA CON EQUIPO FLEXIBLE",3,
452401,"SIGMOIDOSCOPIA FLEXIBLE O RIGIDA",2,
"452500","BIOPSIA CERRADA [ENDOSCOPICA] DEL INTESTINO GRUESO SOD",3,
452600,"BIOPSIA ABIERTA DE INTESTINO GRUESO SOD",2,
452700,"BIOPSIA INTESTINAL, NCOC",2,
"453000","ESCISIÓN O ABLACION ENDOSCOPICA DE LESION DE DUODENO SOD",3,
"453001","ENTEROSCOPIA CON CONTROL DE HEMORRAGIA O FULGURACION DE LESION EN MUCOSA DUODENAL",3,
"453100","OTRA ELIMINACION O ESCISIÓN DE LESION DE DUODENO SOD",3,
"453300","ESCISIÓN LOCAL DE LESION O TEJIDO DE INTESTINO DELGADO SALVO DUODENO SOD",3,
453301,"RESECCIÓN INTESTINAL DE DIVERTICULOS",3,
453302,"RESECCIÓN INTESTINAL DE TUMOR",3,
"454100","RESECCIÓN DE LESION O TEJIDO DE INTESTINO GRUESO SOD",3,
"454200","RESECCIÓN ENDOSCOPICA DE LESION DE INTESTINO GRUESO SOD",3,
"454201","RESECCIÓN ENDOSCOPICA DE LESIONES EN SIGMOIDE",3,
"454202","RESECCIÓN ENDOSCOPICA DE LESIONES DE COLON NCOC",3,
"454203","CONTROL ENDOSCOPICO DE HEMORRAGIA DE COLON",2,
"456100","RESECCIÓN SEGMENTARIA MULTIPLE DE INTESTINO DELGADO SOD",3,
456201,"DUODENECTOMIA",3,
456202,"YEYUNECTOMIA",3,
456203,"ILECTOMIA",3,
456300,"RESECCIÓN TOTAL DE INTESTINO DELGADO SOD",3,
"456400","RESECCIÓN INTESTINAL CONDUCTO ONFALOMESENTERICO SOD",3,
"457000","COLECTOMIA PARCIAL CON COLOSTOMIA Y CIERRE DE SEGMENTO DISTAL [HARTMAN] SOD",3,
"457101","COLECTOMIA PARCIAL CON COLOSTOMIA O ILEOSTOMIA Y FISTULA MUCOSA",3,
457200,"CECECTOMIA SOD",3,
457300,"HEMICOLECTOMIA DERECHA SOD",3,
457400,"RESECCIÓN DE COLON TRANSVERSO SOD",3,
457500,"HEMICOLECTOMIA IZQUIERDA SOD",3,
457600,"SIGMOIDECTOMIA SOD",3,
"458000","COLECTOMIA TOTAL CON RESECCIÓN DE ILEOTERMINAL SOD",3,
"458100","COLECTOMIA TOTAL CON ILEOSTOMIA Y PROTECTOMIA SOD",3,
458200,"COLECTOMIA TOTAL MAS RESERVORIO SOD",3,
"458300","COLECTOMIA TOTAL CON ANASTOMOSIS PELVICA SOD",3,
"459100","ANASTOMOSIS DE INTESTINO DELGADO A INTESTINO DELGADO SOD",3,
"459200","ANASTOMOSIS DE INTESTINO DELGADO AL MUÑON RECTAL SOD",3,
"459300","ANASTOMOSIS DE INTESTINO DELGADO A INTESTINO GRUESO SOD",3,
459301,"ANASTOMOSIS DE ILEO A COLON TRANVERSO",3,
"459400","ANASTOMOSIS DE INTESTINO GRUESO A INTESTINO GRUESO SOD",3,
459500,"ANASTOMOSIS AL ANO SOD",3,
"459501","ANASTOMOSIS DE INTESTINO DELGADO AL ANO, CON FORMACION DE RESERVORIO (EN “J”, “H” O “S”)",3,
460101,"DUODENOSTOMIA",3,
460102,"YEYUNOSTOMIA",3,
"460200","RESECCIÓN DE SEGMENTO EXTERIORIZADO DE INTESTINO DELGADO SOD",3,
"460301","EXTERIORIZACION DE INTESTINO GRUESO- CECOSTOMIA, COLOSTOMIA EN ASA O SIGMOIDOSTOMIA",3,
"460400","RESECCIÓN DE SEGMENTO EXTERIORIZADO DE INTESTINO GRUESO SOD",3,
"461001","COLOSTOMIA Y CIERRE DE LA MISMA POR LAPAROSCOPIA",3,
461100,"COLOSTOMIA TEMPORAL SOD",3,
461200,"COLOSTOMIA PERMANENTE SOD",3,
462200,"ILEOSTOMIA CONTINENTE SOD",3,
462400,"APERTURA RETARDADA DE ILEOSTOMIA SOD",3,
"463100","APERTURA RETARDADA DE OTRA ENTEROSTOMIA SOD",3,
463200,"YEYUNOSTOMIA PERCUTÁNEA [ENDOSCOPICA] SOD",3,
464000,"REVISION DE ESTOMA INTESTINAL SOD",3,
464001,"REMODELACIÓN DE ENTEROSTOMIA",3,
465100,"CIERRE DE ESTOMA DE INTESTINO DELGADO SOD",3,
"465101","CIERRE DE ESTOMA DE INTESTINO DELGADO POR LAPAROTOMIA",3,
465200,"CIERRE DE ESTOMA DE INTESTINO GRUESO SOD",3,
"465201","CIERRE DE ESTOMA DE INTESTINO GRUESO POR LAPAROTOMIA",3,
466302,"CECOCOLOPEXIA",3,
467100,"SUTURA DE HERIDA DE DUODENO SOD",2,
467200,"CIERRE DE FISTULA DE DUODENO SOD",3,
467301,"ENTERORRAFIA (UNA O MÁS)",2,
"467400","CIERRE DE FISTULA DE INTESTINO DELGADO, SALVO DUODENO SOD",3,
467500,"SUTURA DE HERIDA DE INTESTINO GRUESO SOD",2,
467601,"CIERRE DE FISTULA ENTEROCÓLICA (UNA O MAS)",3,
467700,"CIERRE DE FISTULA ENTEROCUTÁNEA SOD",3,
467800,"CORRECCIÓN DE ATRESIA DE INTESTINO SOD",3,
"467801","CORRECCIÓN DE ATRESIA DE INTESTINO CON PLASTIA PROXIMAL",3,
"467802","CORRECCIÓN DE ATRESIA DE DUODENO, YEYUNO E ILEON",3,
"467803","CORRECCIÓN DE ATRESIAS INTESTINALES MULTIPLES NCOC",3,
467804,"CORRECCIÓN DE ATRESIA DE COLON",3,
"467901","RESECCIÓN INTESTINAL Y DE QUISTE POR PERITONITIS MECONIAL",3,
467902,"RESECCIÓN DE DUPLICCION INTESTINAL",3,
"467903","ANASTOMOSIS ILEO-COLICA LATEROLATERAL POR AGANGLIOSIS",3,
468000,"CORRECCIÓN DE MALROTACION INTESTINAL SOD",3,
"468011","REDUCCION INTESTINAL SIN RESECCIÓN INTESTINAL POR LAPAROTOMIA",2,
"468012","REDUCCION INTESTINAL CON RESECCIÓN INTESTINAL POR LAPA-ROTOMIA",3,
"468020","DESCOMPRESION ENDOSCOPICA DE DILATACION AGUDA DE COLON (OGILVIE)",2,
"468021","DESCOMPRESION ENDOSCOPICA DE VOLVULO DE COLON (SIGMOIDE)",2,
"468102","DESPLAZAMIENTO DE CONTENIDO INTESTINAL POR ENDOSCOPIA",3,
"468501","DILATACION NEUMATICA DEL COLON POR COLONOSCOPIA",3,
"468601","LIBERACION DE ADHERENCIAS O BRIDAS EN INTESTINO POR LAPAROTOMIA",3,
"468602","LIBERACION DE ADHERENCIAS O BRIDAS EN INTESTINO POR LAPAROSCOPIA",2,
"469400","REINTERVENCION DE ANASTOMOSIS INTESTINAL SOD",3,
469500,"PERFUSIÓN LOCAL DE INTESTINO DELGADO SOD",3,
469600,"PERFUSIÓN LOCAL DE INTESTINO GRUESO SOD",3,
"469700","EXTRACCIÓN ENDOSCOPICA DE CUERPO EXTRAÑO EN INTESTINO",2,
"469701","EXTRACCIÓN ENDOSCOPICA DE CUERPO EXTRAÑO EN INTESTINO DELGADO",2,
"469702","EXTRACCIÓN ENDOSCOPICA DE CUERPO EXTRAÑO EN INTESTINO GRUESO",3,
471100,"APENDICECTOMIA SOD",2,
471110,"APENDICECTOMIA POR LAPAROSCOPIA",2,
"471200","APENDICECTOMIA POR PERFORACION, CON DRENAJE DE ABCESO, LIBERACION DE PLASTRÓN Y/O DRENAJE DE PERITONITIS LOCALIZADA SOD",2,
"471300","APENDICECTOMIA CON DRENAJE DE PERITONITIS GENERALIZADA SOD",3,
480100,"PROCTOTOMIA, VÍA ABDOMINAL O PERINEAL SOD",3,
482100,"PROCTOSIGMOIDOSCOPIA TRANSABDOMINAL SOD",3,
"482200","PROCTOSIGMOIDOSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD",3,
482301,"PROCTOSIGMOIDOSCOPIA RIGIDA O FLEXIBLE",3,
"482400","BIOPSIA CERRADA [ENDOSCOPICA] DE RECTO O SIGMOIDE SOD",2,
482500,"BIOPSIA ABIERTA DE RECTO O SIGMOIDE SOD",2,
482600,"BIOPSIA DE TEJIDO PERIRRECTAL SOD",2,
482700,"MANOMETRIA RECTAL ENDOSCOPICA SOD",2,
"483100","ABLACION DE LESION O TEJIDO RECTAL POR DIATERMIA, CRIO O ELECTROCOAGULACION SOD",1,
483200,"ESCISIÓN DE LA MUCOSA RECTAL SOD",3,
"483300","ELIMINACION DE LESION O TEJIDO RECTAL POR LASER SOD",3,
483600,"POLIPECTOMIA ENDOSCOPICA DE RECTO SOD",3,
"483801","EXTRACCIÓN DE CUERPO EXTRAÑO EN RECTO, VÍA RECTAL ABIERTA",1,
"483802","EXTRACCIÓN DE CUERPO EXTRAÑO EN RECTO, VÍA ABDOMINAL",3,
"483803","EXTRACCIÓN ENDOSCOPICA DE CUERPO EXTRAÑO EN RECTO",1,
"485100","PROTECTOMIA PARCIAL, VÍA TRANS-SACRA [KRASKE] SOD",3,
485200,"PROTECTOMIA COMPLETA SOD",3,
485300,"PROTECTOMIA CON COLOSTOMIA SOD",3,
"485301","PROCTOSIGMOIDECTOMIA CON COLOSTOMIA CON ABORDAJE PERINEAL",3,
"485400","PROCTECTOMIA CON DESCENSO ABDOMINO- PERINEAL SOD",3,
